Vendedor,Visitas,Total Visitas,Total Km,Total Horas
ECECB434,"[13699070, 11869414, 11868168, 13695898, 14115023, 11868661, 11868711, 11868177, 12081771, 12745821]",10,52.922609022856626,1.6666666666666667
ECECBA47,"[13885837, 11847582, 11852382, 14057795, 12983319, 12148269, 14117693, 14227905, 13876859, 13982750, 12740863, 13501879]",12,16.356035798295924,2.0
ECECB436,"[11810153, 12637252, 11869047, 11898909, 11811642, 12739219, 12910450, 12604512, 11828648, 14137906, 14177703, 13149941]",12,33.42234011240389,2.0
ECECB001,"[12781519, 13659138, 14126395, 14164867, 13714740, 13883507, 13974526, 14024892, 11885394, 11916370, 12443626, 11917362]",12,49.432125678880595,2.0
ECECB411,"[12890285, 14223795, 11853317, 12781035, 11853444, 12310322, 11877598, 12674323, 13357557, 13711282, 11853299, 11853358]",12,38.17372097692359,2.0
ECECB330,"[11901413, 11901536, 11925562, 12169421, 12259374, 12561755, 13488595, 14041557, 11884961, 11903582, 11935321, 12157862]",12,55.605060766655164,2.0
ECECBA26,"[11894916, 11895919, 12494455, 13971265, 11894068, 11896088, 11895523, 11893825, 13435710, 11893787, 11895457, 12469253]",12,69.95713135095252,2.0
ECECBA23,"[11871160, 11872386, 13079657, 11871531, 12156627, 13783833, 11870367, 12227463, 13884301, 11933265, 12629043, 12891401]",12,29.984743456201926,2.0
ECECBA57,"[11881768, 12206595, 12962107, 14023683, 14196418, 13661133, 14203292, 12986948, 11882409, 13657731, 13970391, 14149911]",12,35.62713372286651,2.0
ECECB280,"[11813984, 11814131, 11816369, 11818308, 11821769, 11824067, 11824085, 12302431, 13217129, 13854991, 14080078, 14235391]",12,32.07748449681889,2.0
ECECBA96,"[13711257, 12745848, 13438815, 13657089, 13708819, 11847554, 13503366, 13977202, 14157743, 13658270, 11874629, 12898138]",12,37.19703736519139,2.0
ECECB413,"[14157034, 11866308]",2,0.030852260804309254,0.3333333333333333
ECECB528,"[11906298, 11906472, 11909011, 11915415, 11926048, 11926067, 12170711, 12505211, 12913068, 13060651, 13852059, 13880595]",12,71.81383801025008,2.0
ECECB436,"[11810153, 12637252, 11869047, 11811642, 12739219, 12910450, 12604512, 11828648, 14137906, 14177703, 13149941, 13435468]",12,31.869561523759128,2.0
ECECB288,"[11854265, 11857436, 13241680, 11856045, 11856679, 12665907, 12727894, 13705360, 11857289, 12455399, 13357804, 11853728]",12,34.04400579835536,2.0
ECECB421,"[11856992, 12873363, 13060036, 13504793, 11881978, 13664319, 11881728, 11881797, 12548022, 13239409, 14231675, 12129394]",12,17.34909701982223,2.0
ECECBA95,"[11850683, 12519572, 12025271, 12469766, 12551788, 11851387, 12984033, 13712701, 14201273, 13658510, 14196413, 13149689]",12,18.573858585961137,2.0
ECECB401,"[12874815, 11863315, 12252327, 14196472]",4,14.345457031615396,0.6666666666666666
ECECB332,"[11901413, 11901536, 11915415, 11925562, 11926048, 12169421, 12259374, 12505211, 12561755, 13488595, 13707264, 13852059]",12,74.01213528733675,2.0
ECECB569,"[11843708, 12451742, 12781059, 12776609, 14193276, 12295540, 12872745, 11843903, 11843602, 11858470, 13241762, 14149781]",12,14.94424937743443,2.0
ECECB102,"[11906298, 11906472, 11909011, 11915415, 11919007, 11919449, 11921698, 11926048, 11926067, 12170711, 12505211, 12909404]",12,43.85872307406238,2.0
ECECB325,"[11906472, 11909011, 11910838, 11915415, 11917085, 11926048, 11926067, 12170711, 12183419, 12505211, 12682237, 13009027]",12,47.8230625201095,2.0
ECECBA53,"[13885837, 11847582, 11852382, 14057795, 12983319, 12148269, 14117693, 14227905, 13876859, 13982750, 12740863, 13501879]",12,18.895857441324875,2.0
ECECBA77,"[11861082, 13440992, 13441476, 11861073, 14231390]",5,1.3184335681192079,0.8333333333333333
ECECB087,"[11871160, 11872386, 13079657, 11871531, 12156627, 13238433, 13783833, 11870367, 12227463, 13884301, 11933265, 12629043]",12,41.83617535987052,2.0
ECECB281,"[11831208, 12293733, 14232630, 12968648]",4,0.16422474861371905,0.6666666666666666
ECECBA55,"[11804079, 11813391, 11817336, 11820499, 11823242, 11823476, 11824218, 11833954, 11835133, 11838096, 12297971, 12457374]",12,58.047485857775435,2.0
ECECB232,"[11804079, 11807463, 11813391, 11817336, 11820499, 11823476, 11825202, 11832451, 11833930, 11833954, 11834171, 11835133]",12,66.40063507537539,2.0
ECECB282,"[11803425, 11810786, 14072609, 11810705, 12227485, 12529960, 12950708, 11810745]",8,28.554644449218976,1.3333333333333333
ECECB215,"[11804079, 11813391, 11817336, 11820499, 11823242, 11823476, 11824218, 11833954, 11835133, 11838096, 11840446, 12297971]",12,51.32651983294929,2.0
ECECB309,"[11815059, 11825202, 11832451, 11834171, 11835452, 11836427, 11837932, 11840446, 11841462, 11935307, 12446959, 12553038]",12,55.5931038742212,2.0
ECECB221,"[11804079, 11813391, 11817336, 11820499, 11823476, 11824218, 11833954, 11835133, 11838096, 11840446, 12457374, 12649948]",12,49.80987741414182,2.0
ECECB232,"[11804079, 11807463, 11817336, 11820499, 11823476, 11825202, 11832451, 11833930, 11835133, 11935307, 12129386, 12138873]",12,65.04655745003741,2.0
ECECB272,"[12464807, 11830612, 12762840, 13079760, 11830656, 11830650, 13213143]",7,7.210215756939496,1.1666666666666665
ECECB298,"[12177754, 12612316, 12160809, 12899713, 11807989, 12061866, 12966953, 12969273, 13784885, 13441863, 11830810, 11830882]",12,33.846200710197515,2.0
ECECB298,"[12177754, 12612316, 12160809, 12899713, 11807989, 12061866, 12966953, 12969273, 13784885, 13441863, 11830810, 11830882]",12,18.84574196131481,2.0
ECECB618,"[13025268, 13708482, 11833469]",3,1.3252736552132205,0.5
ECECB618,"[11888695, 13536954, 13713656, 11835428, 11888657, 11888724, 11888694, 11833606]",8,8.038930104744619,1.3333333333333333
ECECB520,"[11804079, 11807463, 11813391, 11817336, 11820499, 11823476, 11824218, 11825202, 11832451, 11833954, 11834171, 11835133]",12,59.28792622968812,2.0
ECECB505,"[11804079, 11807463, 11813391, 11817336, 11820499, 11823476, 11827057, 11832451, 11833930, 11833954, 11835133, 11935307]",12,70.09373992450371,2.0
ECECB240,"[11804079, 11807463, 11815059, 11825202, 11832451, 11833930, 11834171, 11835452, 11836427, 11837932, 11840446, 11935307]",12,57.269103429131064,2.0
ECECB595,"[11838501, 13946464, 11841170, 11961027, 13936634, 11842466, 12040156, 12890401, 11842505, 13990141, 11839893, 11842504]",12,32.74741161274534,2.0
ECECB230,"[11813391, 11817336, 11820499, 11823242, 11823476, 11824218, 11833954, 11835133, 11838096, 12297971, 12457374, 12604008]",12,58.37883562793206,2.0
ECECB597,"[11867330, 13659455, 11867647, 11867665, 11869342, 12773240, 13905908, 11869442, 13439657, 14208381, 14240203, 11867689]",12,22.61868105663875,2.0
ECECBA65,"[11845165, 11845408, 11846412, 13439116, 13786801, 14186118, 11845909, 11846442, 13150135, 13536853, 11845014, 13356863]",12,22.782340069600156,2.0
ECECBA21,"[11845165, 11845408, 11846412, 13439116, 13786801, 14186118, 11845909, 11846442, 13150135, 13536853, 11845014, 13356863]",12,32.842246823875485,2.0
ECECB128,"[12099874, 12228414, 13501766, 11848651, 11848492, 11848268, 12898057, 14239842, 13712170, 13238611, 13657250, 11848138]",12,23.963584280496637,2.0
ECECB562,"[11848714, 11848199, 11848167, 11848320, 11848441, 11848690]",6,18.894173780883918,0.9999999999999999
ECECB055,"[14120223, 14129393, 13706357, 12528731, 11848214, 11848407, 11848608, 11849202, 13706304, 12488014]",10,8.863827487650246,1.6666666666666667
ECECBA77,"[12137594, 12712282, 13213391, 11874284, 11874380, 12548490, 12889104, 11874328, 11849203, 13436804]",10,26.195710414759628,1.6666666666666667
ECECB402,"[11850122, 14089678, 14183918, 13705553, 12957733, 13705172, 11850103, 13238462, 11899557, 12521829, 13437836]",11,42.16391017164108,1.8333333333333335
ECECBA54,"[11945639, 12921636, 12079184, 12867152, 11851108, 12652434, 12810748, 13536286, 12576706]",9,33.439078892738976,1.5
ECECB040,"[11848188, 14081391, 14080934, 11849495, 11848410, 11849269, 11851995, 12656266]",8,38.19234770684331,1.3333333333333333
ECECB571,"[11852216, 11852396, 11852198, 11853024, 12968681, 11852845, 14097987, 11852428, 12609191, 11933331, 14181518]",11,32.378991438457845,1.8333333333333335
ECECB073,"[11847700, 11847701, 11847730, 11852701, 11873995, 12891686, 13042918, 13873338, 11879157, 12462160, 12533218, 12733701]",12,31.422256252390206,2.0
ECECB411,"[12890285, 14223795, 11853317, 12781035, 11853444, 12310322, 11877598, 12674323, 13357557, 13711282, 11853299, 11853358]",12,33.918557643621455,2.0
ECECB411,"[12890285, 14223795, 11853317, 12781035, 11853444, 12310322, 11877598, 12674323, 13357557, 13711282, 11853299, 11853358]",12,33.18010774674347,2.0
ECECB573,"[11854265, 11857436, 13241680, 11856045, 11856679, 12665907, 12727894, 13705360, 11857289, 12455399, 13357804, 11853728]",12,34.140790392754454,2.0
ECECB023,"[11857836, 11858723, 12283179, 12439324, 13435701, 14134890, 11857064, 12131193, 13356738, 11855912, 11858521, 11860557]",12,24.984472832919426,2.0
ECECB568,[11858231],1,0.0,0.16666666666666666
ECECB296,"[12665748, 13021805, 13503167, 11872354, 11872913, 11873582, 11875831, 11873211, 11900545, 11872552, 11875762, 12091563]",12,78.216829821313,2.0
ECECB009,"[11864774, 11945058, 12223927, 12268182, 14032404, 11865950, 14176937, 11865609, 12622946, 12984415, 11865671, 11864226]",12,69.43948124009148,2.0
ECECB090,"[11864774, 11945058, 12223927, 12268182, 14032404, 11865950, 14176937, 11865609, 11865221, 12622946, 12984415, 11865671]",12,24.87750525825895,2.0
ECECB598,"[12781243, 12559476, 13656948, 11868286]",4,14.239448854722685,0.6666666666666666
ECECB066,"[14028008, 14050659, 11924758, 12495807, 11868288, 11924691, 12235478, 13926795, 14019859, 11924670, 12787282, 13710611]",12,19.169367262304185,2.0
ECECB434,"[11869414, 11868168, 13695898, 14115023, 11868661, 11868177, 12081771, 12745821]",8,14.80425057686214,1.3333333333333333
ECECB434,"[12773240, 13905908, 13439657, 11867689, 12611236, 12871997, 12671459, 12781684, 14115023, 11868711, 12267266, 13945040]",12,69.71539300782,2.0
ECECB026,"[13932637, 11870574, 11871538, 11870520, 12145825, 11871255, 13969896, 11803795, 12559525, 11870801, 11871155, 11871188]",12,27.676314049880457,2.0
ECECB394,"[11924640, 13079657, 13702901, 11924546, 11924556, 12561365, 13238433, 11871273, 12845430, 11924540, 11924512, 11993907]",12,54.4279387422994,2.0
ECECBA16,"[13932637, 11870574, 11871538, 11870520, 12145825, 11871255, 13969896, 11803795, 12559525, 11870801, 11871155, 11871188]",12,30.910168692908,2.0
ECECB402,"[14194365, 12302413, 14205643, 11874169, 13699000, 11874204, 13703991, 13040647, 11874119, 12287218]",10,15.96888638828442,1.6666666666666667
ECECB282,"[13711257, 12745848, 13438815, 13657089, 13708819, 11847554, 13503366, 13977202, 14157743, 13658270, 11874629, 12898138]",12,20.453746517285367,2.0
ECECBA65,"[11851050, 13435559, 12482818, 13880754, 11875389, 12873339, 12651969, 13713556, 12178413, 12833331, 14007944, 12563132]",12,45.52549400946877,2.0
ECECB318,"[11875990, 12199183, 13242046, 13205368, 12913062, 13240806, 11872976, 12432485, 14174753, 13079845, 13241502, 11875984]",12,27.08787698431403,2.0
ECECB067,"[11875990, 12199183, 13242046, 13205368, 12913062, 13240806, 11872976, 12432485, 14174753, 13241502, 11875984, 11875973]",12,13.821106162330807,2.0
ECECB061,"[11876821, 12758999, 12864741, 13692180, 14080880, 14109906, 11875466, 11875818, 11876182, 11876642, 12217328, 13690663]",12,31.79986859700537,2.0
ECECB128,"[12790575, 12984551, 11886460, 11877450, 13503068, 13436292, 14108704]",7,4.329601647791631,1.1666666666666665
ECECB404,"[11877901, 11880359, 11880625, 12211732, 13210082, 13210671, 14146856, 11880157, 11880416, 11880696, 12432066, 12129002]",12,22.648905076715856,2.0
ECECB094,"[11879395, 12968610, 13653037, 14206128, 12140159, 12534757, 13969052, 11879457, 12202937, 12680263, 12793480, 11873918]",12,30.975239611324163,2.0
ECECB024,"[12211732, 12558919, 13210082, 13210671, 14146856, 11880157, 11880696, 11886680, 11878194, 11878469, 11878164, 13996233]",12,64.8904889959418,2.0
ECECB298,"[11814985, 11815020, 11880314, 12874738, 13438776, 11880252, 12495148, 13503309, 11864532, 12716597, 11872182, 11880125]",12,57.691526735055064,2.0
ECECBA57,"[11881768, 12206595, 12962107, 14023683, 14196418, 13661133, 14203292, 12986948, 11882409, 13657731, 13970391, 14149911]",12,35.654832528946116,2.0
ECECB421,"[11856992, 12873363, 13060036, 13504793, 11881978, 13664319, 11881728, 11881797, 12548022, 13239409, 14231675, 12129394]",12,15.495507360984497,2.0
ECECB421,"[11856992, 12873363, 13060036, 11881978, 13664319, 11881728, 11881797, 12548022, 13239409, 14231675, 12129394, 14114008]",12,65.31805268889818,2.0
ECECB013,"[11887709, 11887742, 11887603]",3,0.1606274720260514,0.5
ECECBA01,"[12859853, 12897015, 12916018, 14211970, 13656643, 11887823, 12441592, 11887756, 12546385, 11887630, 13699013, 11887665]",12,12.305340734047483,2.0
ECECB611,"[12897168, 12986080, 11890533, 12286966, 12609952, 14087793, 12677827, 12200906, 12665344, 13241358, 12189367, 12613616]",12,39.0412280035321,2.0
ECECBA26,"[12595167, 11895449, 11894316, 11894909, 12492221, 12781589, 14060464]",7,38.65459930519149,1.1666666666666665
ECECB012,"[11895755, 11895058, 13961459, 11894958, 11896756, 11894666, 12970107, 11894605]",8,12.210242959708273,1.3333333333333333
ECECBA26,"[11895449, 11894316, 11894909, 12492221, 12781589]",5,11.120491908368848,0.8333333333333333
ECECB320,"[11870057, 11935275, 11935310, 12537600, 12653994, 13242903, 13397197, 14162012, 11895403, 11895515, 11896372, 12494455]",12,49.61944452438867,2.0
ECECBA87,"[11896793, 12651928, 12987446, 12403082, 12391504, 12664204, 13360182, 12073694, 11897020, 11896593]",10,20.897420382086818,1.6666666666666667
ECECB555,"[11896995, 12805595, 11897349, 14056252, 14229643, 11897178, 12130831, 13700577, 11897079, 11897225, 12842660, 11897047]",12,15.569671378681722,2.0
ECECB193,"[11896773, 12519846, 12987446, 11896572, 12909752, 13438023, 12987570, 13503403, 11841912, 11896691, 12980480, 11897201]",12,20.23230173706711,2.0
ECECB133,"[11897453, 11897516, 13119319, 11897609, 11808256, 13360576, 12859376, 11897605, 11897599, 12664903, 13021802, 11807999]",12,59.97464455510013,2.0
ECECB578,"[13119408, 11897824, 11898281, 12104869, 12416171, 13190086, 13982070, 11897983, 13853863, 12309360, 13042411, 11897800]",12,48.82755384175859,2.0
ECECB191,"[13534102, 13214358, 12157648, 11898680, 11875654, 12213750, 13436853, 14145489, 11898686, 14059668, 11898678, 12204534]",12,24.37349158179086,2.0
ECECB033,"[11901737, 11903776, 11905818, 11905960, 11911731, 11912490, 11922175, 12111352, 12286653, 13009027, 14016780, 14215187]",12,48.13991647796807,2.0
ECECB323,"[11905960, 11909011, 11910838, 11915415, 11917085, 11922175, 11926048, 11926067, 12170711, 12183419, 12505211, 12682237]",12,50.69211918222606,2.0
ECECB536,"[11901737, 11903776, 11905818, 11905960, 11911731, 11912490, 11922175, 12111352, 12286653, 13009027, 14016780, 14215187]",12,47.808921616388425,2.0
ECECB041,"[11901737, 11903776, 11905818, 11911731, 11912490, 12111352, 12286653, 14215187, 11906131, 11909774, 11909949, 11910754]",12,42.08722764702565,2.0
ECECB007,"[12781519, 13659138, 14164867, 13714740, 13974526, 11885394, 11916370, 12443626, 11927281, 13511724, 14189858, 12857242]",12,53.13351985238832,2.0
ECECB332,"[11901413, 11901536, 11925562, 12169421, 12259374, 12561755, 12909404, 13488595, 13707264, 14041557, 11884961, 11903240]",12,51.249846528921495,2.0
ECECB004,"[11902188, 12781519, 13659138, 14126395, 14164867, 11902082, 13714740, 13883507, 13974526, 14024892, 11885394, 11916370]",12,44.77104737575152,2.0
ECECB007,"[11901737, 11903776, 11911731, 11912490, 12111352, 12286653, 14016780, 14215187, 11906131, 11909774, 11909949, 11910754]",12,62.34132371550467,2.0
ECECB323,"[11905960, 11909011, 11910838, 11915415, 11917085, 11922175, 11926048, 11926067, 12170711, 12183419, 12505211, 12682237]",12,52.06359157522884,2.0
ECECB004,"[11902188, 12781519, 13659138, 14126395, 14164867, 11902082, 11903240, 13714740, 13883507, 13974526, 14024892, 11885394]",12,46.29265122418102,2.0
ECECB105,"[11925049, 11909774, 11913120, 12872632, 11901530, 11909444, 12857286, 13713156, 11916839, 13211766, 11909673, 12293677]",12,48.376735278337065,2.0
ECECB534,"[11901413, 11901536, 11925562, 12169421, 12561755, 12909404, 12983425, 14041557, 14090740, 11884961, 11903352, 11918426]",12,71.13852696424324,2.0
ECECB040,"[11931184, 12616691, 12857464, 12893136, 13150352, 14169601, 14228817, 11928481, 11928596, 12235532, 12672904, 13708435]",12,39.01475543592408,2.0
ECECB416,"[11931184, 12616691, 12857464, 12893136, 13150352, 14169601, 14228817, 11928481, 11928596, 12672904, 13708435, 11921522]",12,29.11370706621292,2.0
ECECB565,"[11931184, 12616691, 12857464, 12893136, 13150352, 14169601, 14228817, 11928481, 11928596, 12672904, 13708435, 11921522]",12,39.271516800449184,2.0
ECECB315,"[11902188, 11905960, 11910838, 11911731, 11917085, 11922175, 11926048, 11926067, 12170711, 12183419, 12505211, 12682237]",12,52.15761390051937,2.0
ECECB095,"[11901413, 11901536, 11925562, 12169421, 12259374, 12561755, 12909404, 12983425, 14041557, 11884961, 11903352, 11918426]",12,69.17502146592939,2.0
ECECB059,"[11931184, 12616691, 12857464, 12893136, 13150352, 14169601, 14228817, 11928481, 11928596, 12235532, 12672904, 13708435]",12,46.380150949079265,2.0
ECECBA97,"[14192159, 13706114, 11930485, 12170896, 13210792, 11929624, 12895610]",7,4.747780304942849,1.1666666666666665
ECECB570,"[11931184, 12616691, 12893136, 11928481, 11928596, 13708435, 11928701, 13706188, 13880685, 14115124, 11928658, 12793421]",12,74.34240505083926,2.0
ECECB420,"[11931184, 12616691, 12857464, 12893136, 13150352, 14169601, 14228817, 11928481, 11928596, 12672904, 13708435, 11921522]",12,28.506467409725754,2.0
ECECB565,"[11931184, 12616691, 12857464, 12893136, 14169601, 11928481, 11928596, 12672904, 13708435, 11921522, 11922112, 11928701]",12,68.85751117234722,2.0
ECECB420,"[11931184, 12616691, 12857464, 12893136, 13150352, 14169601, 14228817, 11928481, 11928596, 12672904, 13708435, 11921522]",12,46.9236474201421,2.0
ECECBA06,"[11804079, 11813391, 11817336, 11820499, 11823242, 11823476, 11824218, 11827057, 11833954, 11835133, 11838096, 12297971]",12,51.73432414245622,2.0
ECECB178,"[11901737, 11903776, 11905818, 11911731, 11912490, 12111352, 12286653, 14215187, 11906131, 11909774, 11909949, 11910754]",12,39.1509936194467,2.0
ECECB090,"[11864774, 11945058, 12223927, 12268182, 14032404, 11865950, 14176937, 11865609, 11865221, 12622946, 12984415, 11865671]",12,29.752020042175094,2.0
ECECB175,"[11885755, 11887179, 12880821, 13773197, 11886098, 14011938, 11886299, 12554942, 11886699, 14218091, 11886499, 13939347]",12,31.13332861614713,2.0
ECECBA33,"[11888963, 12653724, 11888254, 14080971, 11888938, 12109657, 12632604, 11888225, 11888237]",9,31.463757412156927,1.5
ECECB472,"[11902188, 11903776, 11905960, 11910838, 11911731, 11917085, 11922175, 12183419, 12682237, 12781519, 13009027, 13484654]",12,70.65713999250228,2.0
ECECB107,"[11871160, 11872386, 11924640, 13079657, 13702901, 11871531, 11924546, 13238433, 13783833, 11870367, 12227463, 13884301]",12,68.84856446812397,2.0
ECECB297,"[12177754, 12612316, 12160809, 12899713, 11807989, 12061866, 12966953, 12969273, 13784885, 13441863, 11830810, 11830882]",12,10.853321312713389,2.0
ECECB309,"[11815059, 11825202, 11832451, 11834171, 11835452, 11836427, 11837932, 11840446, 11935307, 12446959, 12553038, 12781576]",12,58.98928840731372,2.0
ECECB278,"[11870057, 11935310, 12537600, 13242903, 13397197, 14162012, 11895403, 11895515, 11896372, 12652363, 12665973, 13502433]",12,54.29872548584829,2.0
ECECB416,"[11931184, 12616691, 12857464, 12893136, 13150352, 14169601, 14228817, 11928481, 11928596, 12235532, 12672904, 13708435]",12,28.760655351130342,2.0
ECECB434,"[12203863, 11876330]",2,1.5961766453058535,0.3333333333333333
ECECB135,"[11863034, 12220215, 12500199, 13436170, 13989087, 11862443, 11867550, 11877654, 12169305, 12582902, 12833302, 12987032]",12,63.133138325545936,2.0
ECECB209,"[11804079, 11807463, 11813391, 11817336, 11820499, 11823476, 11825202, 11832451, 11833930, 11833954, 11834171, 11835133]",12,64.87645544962533,2.0
ECECB007,"[11901413, 11901536, 11915415, 11925562, 11926048, 11926067, 12169421, 12259374, 12505211, 12561755, 13060651, 13488595]",12,74.26173034055165,2.0
ECECB434,"[11867330, 13659455, 11867647, 11867665, 11869342, 12773240, 13905908, 11869442, 13439657, 14208381, 14240203, 11867689]",12,25.75554564766199,2.0
ECECBA13,"[12735589, 11852177, 13021804, 12275012, 11852477, 11932617, 13041059]",7,8.905403325009086,1.1666666666666665
ECECB024,"[14194365, 12302413, 14205643, 13699000, 11874204, 13703991, 13040647, 11874119, 12287218]",9,7.314004830222279,1.5
ECECB518,"[11817336, 11820499, 11823242, 11823476, 11827057, 11833954, 11835133, 12297971, 12457374, 12604008, 12857190, 12980700]",12,58.21042430039622,2.0
ECECB611,"[12897168, 12986080, 11890533, 12286966, 12609952, 14087793, 12677827, 12200906, 12665344, 12189367, 12613616, 12650060]",12,33.20918686832752,2.0
ECECBA98,"[12416230, 12251398, 12251401, 13533833, 12435176, 12065746, 13980291]",7,17.175080862388683,1.1666666666666665
ECECB317,"[11867330, 13659455, 11867647, 11867665, 11869342, 12773240, 13905908, 11869442, 13439657, 14208381, 14240203, 11867689]",12,22.51949007161685,2.0
ECECB599,"[11876002, 13712070, 11866529, 12042913, 12606656, 12813908, 13214461, 13536976, 12902789, 13707434, 12634804, 12688699]",12,14.671002561455943,2.0
ECECB582,"[11830279, 11830532, 12914048, 14168964, 11830130, 12721814, 11830148, 11830480, 13709824, 12249828, 12622945, 13214460]",12,7.60716229393193,2.0
ECECBA98,"[12251316, 12416230, 12424519, 12574315, 12674062, 12659693, 12251286, 13533833, 12415203, 13951238, 12489881, 12744129]",12,9.672011194530308,2.0
ECECB084,"[11838501, 13946464, 11841170, 11961027, 13936634, 11842466, 12040156, 12890401, 11842505, 13990141, 11839893, 11840771]",12,43.12156892391471,2.0
ECECB317,"[11867330, 13659455, 11867647, 11867665, 11869342, 12773240, 13905908, 11869442, 13439657, 14208381, 14240203, 11867689]",12,20.923223904275154,2.0
ECECB084,"[11838501, 13946464, 11840973, 11841170, 11961027, 13936634, 11842466, 12040156, 12890401, 11842505, 13990141, 11839893]",12,50.43171353175427,2.0
ECECB099,"[11871160, 11885306, 11885737, 12893505, 12542331, 14191921, 11965436, 11871052, 12911385, 12987499, 13941335, 11872409]",12,35.82605391735942,2.0
ECECB440,"[12268811, 13241358, 11895094, 14087760, 12548469, 12439375, 11895034, 12130822]",8,32.800908413241274,1.3333333333333333
ECECBA49,"[12556193, 13659241, 11889251]",3,7.542052862856945,0.5
ECECB015,"[11849522, 12435982, 13357911, 14010735, 14166948, 11914928, 13357089, 11902855, 12151612, 11911960, 12289323, 11849421]",12,55.014828532975855,2.0
ECECB298,"[11814985, 11815020, 11880314, 12874738, 13438776, 11880252, 12495148, 13503309, 11864532, 12716597, 11872182, 11880125]",12,52.31700655668865,2.0
ECECB082,"[11959473, 12616351, 12676027]",3,0.6220948700187707,0.5
ECECB219,"[11813391, 11817336, 11824218, 11833954, 11838096, 11840446, 12457374, 12649948, 12984028, 11824356, 12654688, 11837877]",12,54.67329987828983,2.0
ECECB526,"[11906298, 11906472, 11909011, 11915415, 11919007, 11919449, 11921698, 11926048, 11926067, 12170711, 12505211, 12909404]",12,51.70329970129422,2.0
ECECB102,"[11906298, 11906472, 11909011, 11910838, 11915415, 11919007, 11919449, 11921698, 11926048, 11926067, 12170711, 12183419]",12,50.474180825390185,2.0
ECECB412,"[12890285, 14223795, 11853317, 12781035, 11853444, 12310322, 11877598, 12674323, 13357557, 13711282, 11853299, 11853358]",12,36.513583294334246,2.0
ECECB603,"[11847700, 11847701, 11847730, 11852701, 11873995, 12891686, 13042918, 13873338, 11879157, 12462160, 12533218, 12733701]",12,28.553867529316264,2.0
ECECB272,"[12464807, 11830612, 12762840, 13079760, 11830656, 11830650, 13213143]",7,7.274899625765661,1.1666666666666665
ECECB067,"[11867330, 13659455, 11867647, 11867665, 11869342, 12773240, 13905908, 11869442, 13439657, 14208381, 14240203, 11867689]",12,26.702193800022904,2.0
ECECB504,"[11804079, 11807463, 11813391, 11817336, 11820499, 11823242, 11823476, 11833954, 11835133, 11838096, 12138873, 12297971]",12,52.160346329797214,2.0
ECECB506,"[11804079, 11807463, 11813391, 11817336, 11820499, 11823476, 11825202, 11832451, 11833930, 11833954, 11834171, 11835133]",12,54.84617490041302,2.0
ECECB289,"[11857436, 13241680, 11856045, 11856679, 12727894, 13705360, 11857289, 12455399, 13357804, 11853728, 12456387, 12609074]",12,60.22562867566997,2.0
ECECB059,"[11931184, 12616691, 12857464, 12893136, 13150352, 14169601, 14228817, 11928481, 11928596, 12235532, 12672904, 13708435]",12,60.14663815729396,2.0
ECECB030,"[11902188, 11903776, 11905960, 11910838, 11911731, 11917085, 11922175, 11926067, 12170711, 12183419, 12505211, 12682237]",12,53.257872528491745,2.0
ECECB448,"[11863034, 11867550, 12833302, 12611213, 11858749, 11867842, 12750867, 14047613, 11867664, 12462115, 11867429, 13841525]",12,36.26475506753589,2.0
ECECB245,"[11851050, 12600853, 12985294, 11850290, 13435559, 11850211, 13242553, 11850996, 12482818, 13880754, 11875389, 12873339]",12,56.341336896924055,2.0
ECECB023,"[12130417, 12196163, 13360129, 12960338, 12892060, 11853874, 12716582, 11853964, 12189476, 13439656, 11853840, 11854000]",12,7.752906281929759,2.0
ECECB507,"[11804079, 11807463, 11813391, 11817336, 11820499, 11825202, 11832451, 11833930, 11833954, 11834171, 11835133, 11835452]",12,57.11023917999608,2.0
ECECBA34,"[11829228, 11829280, 13773197, 14080827, 14169299, 11886299, 14097609, 11829176, 12896690, 14218091, 13939347, 11830069]",12,48.666337671222664,2.0
ECECB061,"[11876821, 12758999, 12864741, 13692180, 14080880, 14109906, 11875466, 11875818, 11876182, 11876642, 12217328, 13690663]",12,27.017813026263465,2.0
ECECB524,"[11906298, 11906472, 11909011, 11915415, 11919007, 11919449, 11921698, 11926048, 11926067, 12170711, 12505211, 12909404]",12,51.94402287546515,2.0
ECECB521,"[11815059, 11825202, 11832451, 11834171, 11835452, 11836427, 11837932, 11840446, 11935307, 12446959, 12553038, 12781576]",12,59.23028117548414,2.0
ECECB583,"[12145825, 13969896, 13213998, 12921351, 11870948, 12091875, 11871764]",7,36.95616924650548,1.1666666666666665
ECECB415,"[11884666, 11885163, 12733381, 12664201, 14019183, 11885098, 13883398, 11884638, 11884898, 14056692, 13536984, 14056385]",12,14.799430530935227,2.0
ECECB277,"[11813984, 11814131, 11816369, 11818308, 11821769, 11824067, 11824085, 12302431, 13217129, 13854991, 14080078, 14235391]",12,37.73225888782296,2.0
ECECB598,"[11849250, 13930795, 12500204, 12980249, 12595571, 11868402]",6,6.840954827788959,0.9999999999999999
ECECB395,"[13866868, 11866231, 14195246, 12408505, 12962187, 11866071, 12036061, 14074136, 13107616, 11883219, 12770458, 13503139]",12,15.699631404062641,2.0
ECECB542,"[11902188, 11903776, 11905818, 11905960, 11910838, 11911731, 11912490, 11917085, 11922175, 12183419, 12286653, 12682237]",12,50.21308211207064,2.0
