Vendedor,Visitas,Total Visitas,Total Km,Total Horas
ECECBA67,"[11935301, 12171272, 12727390, 11888627, 12911750, 11888555, 12640354, 13238203, 11888818, 13361576, 13357851, 13945775]",12,35.773619808029146,2.0
ECECB466,"[11935301, 12171272, 12727390, 11888627, 12911750, 11888555, 12640354, 13238203, 11888818, 13361576, 13357851, 13945775]",12,8.51622728233376,2.0
ECECBA33,"[11888225, 14080971, 11888935, 12653724, 11888938, 12507053, 13881598, 12729598, 12639220, 12109657, 11888921, 11901169]",12,33.45047253905501,2.0
ECECB440,"[13214646, 12139923, 12967881, 11891263, 11889375, 12444363, 12909071, 11898869, 13971306, 12519840, 11889360]",11,30.837472223077405,1.8333333333333335
ECECBA02,"[11892815, 13503339, 11892326, 12505666, 13939898, 13707156, 12890260, 13960809, 12892352, 11892619, 11892667, 12859455]",12,30.945277479379875,2.0
ECECB614,"[13709073, 12501548, 11893497, 11893516, 11891033, 11893548, 11893468, 12661592, 11894441]",9,37.71299251470433,1.5
ECECB093,"[11893743, 12537565, 11893754, 11899530, 13384674, 11894010, 13714153, 12259750, 12391381, 12609048, 12745838]",11,37.156335196680686,1.8333333333333335
ECECBA44,"[11894353, 11894251, 11894062, 13784826, 11894292, 11894360, 11894152, 13042946]",8,6.264980042790736,1.3333333333333333
ECECB616,"[11895085, 12864434, 13704600, 11896007, 14159172]",5,10.397463219728321,0.8333333333333333
ECECBA02,"[11896624, 11892216, 11896572, 11896691, 13503403, 12519846, 13059987, 14019674, 12980480, 11896773, 12909752, 11841912]",12,23.922933817621548,2.0
ECECB555,"[12130831, 13700577, 12842660, 11897339, 12789494, 11896995, 14056252, 12805595, 14229643, 11897225, 14056253, 14118025]",12,23.082847800785615,2.0
ECECB233,"[11897477, 11897609, 12987059, 13210826, 13021802, 13238415, 11897516, 11897453, 13360576, 13119319, 12542769, 11807999]",12,46.86941074687276,2.0
ECECB233,"[11897477, 11897609, 12987059, 13210826, 13021802, 14216551, 13238415, 11897516, 11897453, 13360576, 13119319, 12542769]",12,58.32053468067625,2.0
ECECB554,[11898557],1,0.0,0.16666666666666666
ECECB024,"[11810259, 11899626, 11899631, 11810262, 11810261]",5,16.585203968341386,0.8333333333333333
ECECB460,"[11805073, 12588414, 12446962, 11805155, 11805111, 11806325, 14116849, 11900033, 11805126, 11900035, 11900034, 12968787]",12,49.91583313958424,2.0
ECECBA27,"[11900475, 13705228, 14117385, 11900292, 12080917, 13885730, 13150276, 12144753, 11900599, 13657621, 12961573, 12075589]",12,19.71797593981688,2.0
ECECBA27,"[12309009, 13441043, 13798844, 12869412, 11900395, 12606706]",6,9.904113731151211,0.9999999999999999
ECECB586,"[11900563, 13504536, 11900451, 11900267, 11900545, 12979111, 11900320, 11900829, 11900333, 12680770, 12893925, 13441156]",12,23.094210595217273,2.0
ECECBA20,"[12838199, 11900974, 14214797, 11901007]",4,4.049634133264197,0.6666666666666666
ECECBA33,"[11888225, 14080971, 11888935, 12653724, 11888938, 12507053, 13881598, 12729598, 12639220, 11888921, 11901169, 11888963]",12,36.05644703522382,2.0
ECECB330,"[11914293, 11935321, 14228251, 11917258, 11903582, 11930864, 12263570, 12157862, 12213658, 11931451, 11901539, 13974700]",12,45.876148067422676,2.0
ECECB530,"[11914293, 11935321, 14228251, 11907051, 11930864, 12263570, 12157862, 12213658, 11931451, 11901539, 13974700, 13150275]",12,58.7657065103491,2.0
ECECB007,"[12819282, 11920494, 11901737, 11935318, 11909822, 11909949, 13924065, 13030642, 11916824, 12137914, 12195742, 11915431]",12,48.05290742368941,2.0
ECECB002,"[13436107, 13571298, 12122796, 11912957, 11902536, 13040576, 13024049, 13061265, 13009027, 12530921, 11905050, 13755566]",12,69.64245682270294,2.0
ECECB541,"[13436107, 12819282, 13571298, 11920494, 11901737, 11935318, 11909822, 11909949, 13924065, 11912957, 11916824, 12137914]",12,55.59263340095476,2.0
ECECB104,"[13571298, 11901737, 11935318, 11909822, 11909949, 11912957, 12137914, 13009027, 11911560, 11903515, 12993207, 11906684]",12,52.45300645064077,2.0
ECECB542,"[13436107, 13571298, 11935318, 12395114, 11884219, 12122796, 11909949, 11912957, 13024049, 13061265, 13009027, 11911560]",12,45.35927096679776,2.0
ECECB077,"[12170711, 11907051, 12091112, 11913354, 12553118, 11926958, 12505211, 11919084, 12911748, 12970579, 11904118, 13502553]",12,54.307496623660484,2.0
ECECB077,"[12170711, 11907051, 12091112, 11913354, 12553118, 11906947, 11926958, 12505211, 11919084, 12911748, 12548924, 12970579]",12,53.608588776423936,2.0
ECECB031,"[12170711, 12091112, 11913354, 12395114, 12553118, 11884219, 11935320, 11906947, 11926958, 12505211, 11919084, 12911748]",12,42.10007309948062,2.0
ECECB326,"[13436107, 12170711, 13571298, 12091112, 12395114, 11884219, 11935320, 11906947, 12122796, 11912957, 12505211, 13024049]",12,54.4847577880883,2.0
ECECB539,"[13436107, 13571298, 11920494, 11901737, 11935318, 11909822, 11909949, 13924065, 11912957, 11916824, 12137914, 13024049]",12,58.788864393041486,2.0
ECECB536,"[12819282, 13571298, 11920494, 11901737, 11935318, 11909822, 11909949, 13924065, 11912957, 11916824, 12137914, 11915431]",12,49.98709743255622,2.0
ECECB058,"[12845428, 11912780, 14081216, 12649306]",4,1.4482531384893953,0.6666666666666666
ECECB007,"[12170711, 12091112, 11913354, 12395114, 12553118, 11884219, 11935320, 11906947, 11926958, 12263570, 12505211, 11919084]",12,42.919589630572446,2.0
ECECB548,"[13436107, 12170711, 13571298, 12091112, 12395114, 11884219, 11935320, 11906947, 12122796, 11912957, 12505211, 13024049]",12,56.404672082275646,2.0
ECECB048,"[11907051, 12091112, 11913354, 12553118, 11926958, 12911748, 12970579, 11904118, 13502553, 13880595, 11909011, 11905574]",12,55.01911335955123,2.0
ECECB048,"[12170711, 11907051, 12091112, 11913354, 12553118, 11926958, 12505211, 11919084, 12911748, 12970579, 11904118, 13502553]",12,52.454387907099715,2.0
ECECB048,"[11907051, 12091112, 11913354, 12553118, 11926958, 12911748, 12970579, 11904118, 13502553, 13880595, 11905574, 13242486]",12,52.645827779413445,2.0
ECECB542,"[13436107, 13571298, 11935318, 12395114, 11884219, 12122796, 11909822, 11909949, 11912957, 12137914, 13024049, 13061265]",12,58.42864225022087,2.0
ECECB040,"[11923956, 12272111, 11933314, 13944812, 12899504, 11932453, 12986810]",7,15.052821294949542,1.1666666666666665
ECECB395,"[12050416, 14193909, 12909882, 11866103, 11865996, 11924154, 13707033, 14155723, 13702693, 14152866]",10,22.052583497963894,1.6666666666666667
ECECB081,"[12503023, 11924546, 11924512, 13996234, 13360286, 13702901, 13710157, 13150013, 14119355, 13213634, 11924551, 13659027]",12,40.205248297390554,2.0
ECECB007,"[11925049, 13510494, 13030642, 11901530, 12195742, 11925014, 13850788, 11913625, 12293677, 12257753, 13713156, 11913548]",12,50.05370893020096,2.0
ECECB019,"[11914293, 11935321, 14228251, 11917258, 11903582, 11930864, 12263570, 12157862, 12213658, 11931451, 11901539, 13974700]",12,44.77341865573477,2.0
ECECB051,"[12170711, 12091112, 11913354, 12395114, 12553118, 11884219, 11935320, 11906947, 11926958, 12263570, 12505211, 11919084]",12,38.531349625801575,2.0
ECECB051,"[13436107, 12170711, 12091112, 11913354, 12395114, 12553118, 11884219, 11935320, 11906947, 11926958, 12263570, 12505211]",12,45.12610533427619,2.0
ECECB072,"[11931654, 11929497, 11931607, 13587632, 12576706, 14114567, 11928907, 11932271, 13534060, 11862699, 12961578, 11930898]",12,35.015776364635734,2.0
ECECB076,"[11931654, 11929497, 11931607, 13587632, 12576706, 14114567, 11928907, 11932271, 13534060, 11862699, 12961578, 11930898]",12,31.156811326669523,2.0
ECECB422,"[12864338, 13882069, 11922615, 13022451, 11921462, 11931685, 11933201, 11932344, 12985385, 13706188, 11932707, 11921622]",12,32.100619405288434,2.0
ECECB572,"[11931814, 11932306, 12201807, 11931889, 13998995]",5,0.8229501499742506,0.8333333333333333
