COUNTRY_NAME,POC,Vendedor,Frequência_de_Visita,Dia_da_Visita,Semana_da_Visita,AVG_LATITUDE,AVG_LONGITUDE,Número_de_Compras,Faturamento_Mensal_USD,Faturamento_Mensal_USD_(formatado),Visita_Semanal,Semana_1,Semana_2,Semana_3,Semana_4,Dia_da_Semana,Quartil_Faturamento
EC,13060101,ECECB422,4,4,CMPL,-0.259269725,-79.17502015,11,2153.9,"$2,153.90",1.0,0,0,0,0,qua,Q1
EC,13060144,ECECB422,4,3,CMPL,-0.277458825,-79.172259675,6,6205.95,"$6,205.95",1.0,0,0,0,0,ter,Q3
EC,13060900,ECECB191,2,5,1.0,-2.1188199,-79.5787041,13,3151.51,"$3,151.51",0.5,1,0,0,0,qui,Q2
EC,13061225,ECECB066,1,4,3.0,-0.1879252,-76.6576156,5,3443.58,"$3,443.58",0.25,0,0,1,0,qua,Q3
EC,13061301,ECECB044,2,7,2.0,-1.28018205,-78.66314265,12,2351.38,"$2,351.38",0.5,0,1,0,0,sab,Q1
EC,13079435,ECECBA25,4,3,CMPL,-2.711414,-80.24302056,13,13630.6,"$13,630.60",1.0,0,0,0,0,ter,Q4
EC,13081338,ECECB597,4,7,CMPL,0.0857518,-76.8894436,6,10990.72,"$10,990.72",1.0,0,0,0,0,sab,Q4
EC,13107703,ECECB415,2,5,2.0,0.08435855,-79.05577265,9,7957.35,"$7,957.35",0.5,0,1,0,0,qui,Q4
EC,13118135,ECECB295,4,3,CMPL,-2.11654895,-79.59437255,10,11095.51,"$11,095.51",1.0,0,0,0,0,ter,Q4
EC,13149800,ECECB173,2,6,1.0,-2.88980535,-78.78200345,12,2772.87,"$2,772.87",0.5,1,0,0,0,sex,Q2
EC,13150085,ECECB034,2,4,1.0,-0.13062103333,-78.44511866667,14,5517.47,"$5,517.47",0.5,1,0,0,0,qua,Q3
EC,13180962,ECECB118,4,5,CMPL,-2.1692105,-79.918055725,2,2806.52,"$2,806.52",1.0,0,0,0,0,qui,Q2
EC,13210065,ECECB077,1,2,1.0,-0.3083681,-78.5711365,7,2332.39,"$2,332.39",0.25,1,0,0,0,seg,Q1
EC,13211766,ECECB028,4,4,CMPL,-0.05700903333,-78.46165873333,6,2188.69,"$2,188.69",1.0,0,0,0,0,qua,Q1
EC,13213409,ECECB304,2,4,2.0,0.3011352,-78.2681965,7,1962.66,"$1,962.66",0.5,0,1,0,0,qua,Q1
EC,13213780,ECECBA38,2,7,1.0,-1.55322285,-80.04148985,6,3953.33,"$3,953.33",0.5,1,0,0,0,sab,Q3
EC,13214460,ECECBA16,1,7,2.0,-2.3275792,-79.3984886,14,4685.16,"$4,685.16",0.25,0,1,0,0,sab,Q3
EC,13238781,ECECB045,4,3,CMPL,-1.9396093,-80.698737825,7,1996.21,"$1,996.21",1.0,0,0,0,0,ter,Q1
EC,13239579,ECECB422,2,4,1.0,-0.26183406667,-79.17971876667,12,2978.67,"$2,978.67",0.5,1,0,0,0,qua,Q2
EC,13239630,ECECB570,4,2,CMPL,-0.315823475,-79.014502225,5,2608.22,"$2,608.22",1.0,0,0,0,0,seg,Q2
EC,13241372,ECECB090,2,5,1.0,0.35072145,-78.11366665,12,4588.65,"$4,588.65",0.5,1,0,0,0,qui,Q3
EC,13242143,ECECBA81,2,3,1.0,-0.18621445,-80.29223825,10,3366.72,"$3,366.72",0.5,1,0,0,0,ter,Q3
EC,13242888,ECECBA67,4,3,CMPL,-2.635736525,-80.38836055,5,3637.37,"$3,637.37",1.0,0,0,0,0,ter,Q3
EC,13244914,ECECB295,2,5,1.0,-2.13122213333,-79.59522963333,9,3058.45,"$3,058.45",0.5,1,0,0,0,qui,Q2
EC,13356853,ECECB512,2,4,1.0,-2.27072116667,-79.8958962,7,1955.92,"$1,955.92",0.5,1,0,0,0,qua,Q1
EC,13357831,ECECB337,2,2,1.0,-0.3063213,-78.4173198,7,1961.47,"$1,961.47",0.5,1,0,0,0,seg,Q1
EC,13360182,ECECBA87,2,6,2.0,-1.9102104,-79.8365593,9,3547.63,"$3,547.63",0.5,0,1,0,0,sex,Q3
EC,13361030,ECECBA81,4,3,CMPL,-0.199116225,-80.265369925,11,4003.66,"$4,003.66",1.0,0,0,0,0,ter,Q3
EC,13361123,ECECB068,2,7,2.0,-1.48774995,-78.0000271,8,2237.04,"$2,237.04",0.5,0,1,0,0,sab,Q1
EC,13441156,ECECB296,2,6,1.0,-2.15231865,-79.68518355,8,2870.92,"$2,870.92",0.5,1,0,0,0,sex,Q2
EC,13441960,ECECB022,4,5,CMPL,-0.343352375,-78.558425875,6,5626.1,"$5,626.10",1.0,0,0,0,0,qui,Q3
EC,13442490,ECECBA50,2,2,1.0,-0.40471756667,-79.9049003,9,14569.11,"$14,569.11",0.5,1,0,0,0,seg,Q4
EC,13449744,ECECB050,4,4,CMPL,-0.28082492,-78.4656326,11,3753.1,"$3,753.10",1.0,0,0,0,0,qua,Q3
EC,13502076,ECECB577,2,6,2.0,-3.3210063,-79.80060406667,4,6031.6,"$6,031.60",0.5,0,1,0,0,sex,Q3
EC,13502599,ECECB278,4,4,CMPL,-2.21121995,-80.951211675,8,14743.45,"$14,743.45",1.0,0,0,0,0,qua,Q4
EC,13503403,ECECB193,4,2,CMPL,-1.82600343333,-79.80590643333,9,10263.0,"$10,263.00",1.0,0,0,0,0,seg,Q4
EC,13503513,ECECB615,2,4,2.0,-1.96071405,-80.6544989,6,2676.4,"$2,676.40",0.5,0,1,0,0,qua,Q2
EC,13504176,ECECB411,2,2,1.0,-1.0838635,-79.61158753333,3,1963.02,"$1,963.02",0.5,1,0,0,0,seg,Q1
